temps,taille,population_adverse_nj,taux_de_competition,taux_de_croissance,capacite_biotique
56.0,989.9835127419418,1040.6009727637502,0.01,0.5,1000.0
57.0,989.6021243286668,1078.698173269578,0.01,0.5,1000.0
58.0,989.2366130085995,1113.6579259535947,0.01,0.5,1000.0
59.0,988.9015200040751,1144.0864957981678,0.01,0.5,1000.0
60.0,988.6101758104552,1168.7707917464984,0.01,0.5,1000.0
61.0,988.3741732576298,1186.7267288149274,0.01,0.5,1000.0
62.0,988.202908837367,1197.2384604557728,0.01,0.5,1000.0
63.0,988.1032100299622,1199.886917100201,0.01,0.5,1000.0
64.0,988.0790631780484,1194.5665131394871,0.01,0.5,1000.0
65.0,988.1314527400782,1181.4893562900393,0.01,0.5,1000.0
66.0,988.2583186135049,1161.1767915280902,0.01,0.5,1000.0
67.0,988.4546337662578,1134.4386167106936,0.01,0.5,1000.0
68.0,988.7125997911049,1102.3407984906298,0.01,0.5,1000.0
69.0,989.0219533568325,1066.1629755898093,0.01,0.5,1000.0
70.0,989.3703720469339,1027.3474436415668,0.01,0.5,1000.0
71.0,989.7439639382928,987.4416554151836,0.01,0.5,1000.0
72.0,990.1278216716445,948.0365287572488,0.01,0.5,1000.0
73.0,990.506618887934,910.7030217175469,0.01,0.5,1000.0
74.0,990.8652249143736,876.9295034090559,0.01,0.5,1000.0
75.0,991.1893126093219,848.0624174282357,0.01,0.5,1000.0
76.0,991.4659343950583,825.252603397784,0.01,0.5,1000.0
77.0,991.6840427418553,809.4094166225639,0.01,0.5,1000.0
78.0,991.8349336712045,801.164474963237,0.01,0.5,1000.0
79.0,991.9125951134681,800.8464782253423,0.01,0.5,1000.0
80.0,991.9139460226301,808.468103935323,0.01,0.5,1000.0
81.0,991.8389568115704,823.7255019275531,0.01,0.5,1000.0
82.0,991.6906466907488,846.0104078915856,0.01,0.5,1000.0
83.0,991.4749586259958,874.4343929507228,0.01,0.5,1000.0
84.0,991.2005176380472,907.8642825177275,0.01,0.5,1000.0
85.0,990.8782828290259,944.9673323896806,0.01,0.5,1000.0
86.0,990.5211076527862,984.264361053632,0.01,0.5,1000.0
87.0,990.1432263994996,1024.188719985695,0.01,0.5,1000.0
88.0,989.7596875346352,1063.1487509838487,0.01,0.5,1000.0
89.0,989.3857563542725,1099.591240557683,0.01,0.5,1000.0
90.0,989.03631036546,1132.063341648816,0.01,0.5,1000.0
91.0,988.7252508767335,1159.2704940583847,0.01,0.5,1000.0
92.0,988.464953519696,1180.1280344769536,0.01,0.5,1000.0
93.0,988.2657788666951,1193.80443858781,0.01,0.5,1000.0
94.0,988.1356620253182,1199.754471317442,0.01,0.5,1000.0
95.0,988.0797971523044,1197.740923637334,0.01,0.5,1000.0
96.0,988.10042932278,1187.844069339374,0.01,0.5,1000.0
97.0,988.1967622125051,1170.4584647730928,0.01,0.5,1000.0
98.0,988.3649857124118,1146.2772191290994,0.01,0.5,1000.0
99.0,988.5984230246794,1116.2643623628871,0.01,0.5,1000.0
100.0,988.8877921356808,1081.6164123626784,0.01,0.5,1000.0
101.0,989.2215719902631,1043.7146735570525,0.01,0.5,1000.0
102.0,989.5864593867678,1004.0701686663366,0.01,0.5,1000.0
103.0,989.9678987646934,964.2633989950531,0.01,0.5,1000.0
104.0,990.3506638570012,925.8813348324717,0.01,0.5,1000.0
105.0,990.7194678016922,890.4541479551464,0.01,0.5,1000.0
106.0,991.059576897485,859.3942085069227,0.01,0.5,1000.0
107.0,991.3574028471232,833.939778258295,0.01,0.5,1000.0
108.0,991.6010491043369,815.1056450171757,0.01,0.5,1000.0
109.0,991.7807888093449,803.6426662413446,0.01,0.5,1000.0
110.0,991.8894546815075,800.0078347210726,0.01,0.5,1000.0
111.0,991.9227249953241,804.3460597186985,0.01,0.5,1000.0
112.0,991.8792942072143,816.4843898936277,0.01,0.5,1000.0
113.0,991.7609217003645,835.9389083265022,0.01,0.5,1000.0
114.0,991.5723572303657,861.9340247596855,0.01,0.5,1000.0
115.0,991.3211467416869,893.4333959333205,0.01,0.5,1000.0
116.0,991.0173270555191,929.1812413207282,0.01,0.5,1000.0
117.0,990.6730223022927,967.7524071351622,0.01,0.5,1000.0
118.0,990.3019587229657,1007.609182713954,0.01,0.5,1000.0
119.0,989.9189174690227,1047.1626041901045,0.01,0.5,1000.0
120.0,989.539147210912,1084.8358014673995,0.01,0.5,1000.0
121.0,989.177759676477,1119.1268630550417,0.01,0.5,1000.0
122.0,988.8491316770284,1148.6687125392345,0.01,0.5,1000.0
123.0,988.5663367591468,1172.2836096057406,0.01,0.5,1000.0
124.0,988.3406283867675,1189.0301028296342,0.01,0.5,1000.0
125.0,988.1809945683063,1198.2405623726947,0.01,0.5,1000.0
126.0,988.0938011676637,1199.547796278226,0.01,0.5,1000.0
127.0,988.0825378566727,1192.89968925563,0.01,0.5,1000.0
128.0,988.1476768718155,1178.561280352582,0.01,0.5,1000.0
129.0,988.2866505348779,1157.1041966845814,0.01,0.5,1000.0
130.0,988.4939490066881,1129.383864465728,0.01,0.5,1000.0
131.0,988.7613351048601,1096.505405865021,0.01,0.5,1000.0
132.0,989.0781683896363,1059.7795812728943,0.01,0.5,1000.0
133.0,989.43182628333,1020.6705334207942,0.01,0.5,1000.0
134.0,989.808205927605,980.7374166308479,0.01,0.5,1000.0
135.0,990.192286991112,941.5722382532327,0.01,0.5,1000.0
136.0,990.5687329008654,904.7363903569969,0.01,0.5,1000.0
137.0,990.9225061434013,871.6984019555234,0.01,0.5,1000.0
138.0,991.2394724871466,843.7753933889771,0.01,0.5,1000.0
139.0,991.506969285078,822.0805668927583,0.01,0.5,1000.0
140.0,991.7143144358757,807.4788267372867,0.01,0.5,1000.0
141.0,991.8532350572872,800.5522982241052,0.01,0.5,1000.0
142.0,991.9181983401004,801.5771201871098,0.01,0.5,1000.0
143.0,991.9066312337336,810.5124362086485,0.01,0.5,1000.0
144.0,991.8190203524242,827.0020234359623,0.01,0.5,1000.0
145.0,991.6588885467163,850.3884940621999,0.01,0.5,1000.0
146.0,991.4326497129358,879.7395033037691,0.01,0.5,1000.0
147.0,991.1493483768916,913.884919044674,0.01,0.5,1000.0
148.0,990.8202951733954,951.463471311416,0.01,0.5,1000.0
149.0,990.4586133700412,990.9770218110978,0.01,0.5,1000.0
150.0,990.0787149115932,1030.8502899775167,0.01,0.5,1000.0
151.0,989.6957269919421,1069.493654436252,0.01,0.5,1000.0
152.0,989.3248918361954,1105.3665261925219,0.01,0.5,1000.0
153.0,988.9809631748029,1137.0387670527973,0.01,0.5,1000.0
154.0,988.6776228239921,1163.247704721514,0.01,0.5,1000.0
155.0,988.4269398856076,1182.9484715609062,0.01,0.5,1000.0
156.0,988.2388933963317,1195.3556601664523,0.01,0.5,1000.0
157.0,988.1209768565109,1199.9746350815965,0.01,0.5,1000.0
158.0,988.0779000288246,1196.6212523524905,0.01,0.5,1000.0
159.0,988.1113998039208,1185.4292007663328,0.01,0.5,1000.0
160.0,988.2201678831304,1166.844672101302,0.01,0.5,1000.0
161.0,988.3998986415303,1141.608572868401,0.01,0.5,1000.0
162.0,988.6434559396041,1110.726986706931,0.01,0.5,1000.0
163.0,988.941152999649,1075.4310650046668,0.01,0.5,1000.0
164.0,989.2811349237555,1037.1279447771583,0.01,0.5,1000.0
165.0,989.6498491885586,997.3446505553881,0.01,0.5,1000.0
166.0,990.0325857002888,957.6672167365349,0.01,0.5,1000.0
167.0,990.4140649204455,919.6774573975748,0.01,0.5,1000.0
168.0,990.7790503486282,884.8899043597314,0.01,0.5,1000.0
169.0,991.1129604132627,854.6914275841541,0.01,0.5,1000.0
170.0,991.4024546654175,830.285945043079,0.01,0.5,1000.0
171.0,991.6359701307273,812.646426309466,0.01,0.5,1000.0
172.0,991.8041857213722,802.4761033305045,0.01,0.5,1000.0
173.0,991.9003956520605,800.1804347890547,0.01,0.5,1000.0
174.0,991.9207766909641,805.8509417454635,0.01,0.5,1000.0
175.0,991.8645386113525,819.2615589816987,0.01,0.5,1000.0
176.0,991.7339521629946,839.8776475082013,0.01,0.5,1000.0
177.0,991.5342540099315,866.8773089332481,0.01,0.5,1000.0
178.0,991.2734331407345,899.184151958183,0.01,0.5,1000.0
179.0,990.9619080240283,935.5102047017382,0.01,0.5,1000.0
180.0,990.6121080606418,974.407262074519,0.01,0.5,1000.0
181.0,990.2379765167329,1014.324621145834,0.01,0.5,1000.0
182.0,989.8544149937252,1053.6709027760194,0.01,0.5,1000.0
183.0,989.4766915266772,1090.8774948808539,0.01,0.5,1000.0
184.0,989.1198355669785,1124.4610880453063,0.01,0.5,1000.0
185.0,988.7980433954087,1153.0828103890688,0.01,0.5,1000.0
186.0,988.5241169517726,1175.601604163362,0.01,0.5,1000.0
187.0,988.3089577021985,1191.119716122568,0.01,0.5,1000.0
188.0,988.1611350548311,1199.0184881131077,0.01,0.5,1000.0
189.0,988.086546050999,1198.9830210217347,0.01,0.5,1000.0
190.0,988.088179684576,1191.014728809459,0.01,0.5,1000.0
191.0,988.1659953310975,1175.4312821413837,0.01,0.5,1000.0
192.0,988.3169205077692,1152.853943859756,0.01,0.5,1000.0
193.0,988.5349686598498,1124.1828011949524,0.01,0.5,1000.0
194.0,988.8114730209293,1090.5608821279975,0.01,0.5,1000.0
195.0,989.1354279866619,1053.3285864719874,0.01,0.5,1000.0
196.0,989.4939250529208,1013.9702483614254,0.01,0.5,1000.0
197.0,989.8726663904815,974.0549605343629,0.01,0.5,1000.0
198.0,990.256535750834,935.1740195564873,0.01,0.5,1000.0
199.0,990.630203801625,898.877485848685,0.01,0.5,1000.0
200.0,990.9787433293426,866.6123876695476,0.01,0.5,1000.0
201.0,991.2882291342722,839.665032665074,0.01,0.5,1000.0
202.0,991.5462979383882,819.1097268419967,0.01,0.5,1000.0
203.0,991.7426452292016,805.765945377462,0.01,0.5,1000.0
204.0,991.8694386058097,800.1656627297243,0.01,0.5,1000.0
205.0,991.9216307504944,802.5321444952347,0.01,0.5,1000.0
206.0,991.8971594409575,812.7710465138678,0.01,0.5,1000.0
207.0,991.7970268267374,830.4741760728634,0.01,0.5,1000.0
208.0,991.6252552783537,854.9357652621617,0.01,0.5,1000.0
209.0,991.3887222341423,885.1806077137921,0.01,0.5,1000.0
210.0,991.0968813838588,920.0029370023298,0.01,0.5,1000.0
211.0,990.7613820311492,958.0144967472542,0.01,0.5,1000.0
212.0,990.39560239499,997.699886013947,0.01,0.5,1000.0
213.0,990.0141158097841,1037.4769735668358,0.01,0.5,1000.0
214.0,989.6321111736233,1075.7599724490424,0.01,0.5,1000.0
215.0,989.264790523061,1111.022660304125,0.01,0.5,1000.0
216.0,988.9267672649181,1141.8592250451466,0.01,0.5,1000.0
217.0,988.6314883849524,1167.0403101462887,0.01,0.5,1000.0
218.0,988.3907029165347,1185.5620252080796,0.01,0.5,1000.0
219.0,988.2139971439678,1196.6859678996566,0.01,0.5,1000.0
220.0,988.1084145020466,1199.9686617295383,0.01,0.5,1000.0
221.0,988.0781749940737,1195.279236053866,0.01,0.5,1000.0
222.0,988.1245052737995,1182.8046434759908,0.01,0.5,1000.0
223.0,988.2455864241794,1163.0422066361389,0.01,0.5,1000.0
224.0,988.4366220342696,1136.7797915271403,0.01,0.5,1000.0
225.0,988.6900245598669,1105.064397763546,0.01,0.5,1000.0
226.0,988.9957133079964,1069.1604180109985,0.01,0.5,1000.0
227.0,989.3415128828442,1030.4992306406734,0.01,0.5,1000.0
228.0,989.7136367579852,990.6221351905914,0.01,0.5,1000.0
229.0,990.0972369892824,951.118905616898,0.01,0.5,1000.0
230.0,990.4769981411898,913.5644110230444,0.01,0.5,1000.0
231.0,990.8377514329491,879.4558305984278,0.01,0.5,1000.0
232.0,991.1650840519925,850.1529658087293,0.01,0.5,1000.0
233.0,991.445918613097,826.8240294025748,0.01,0.5,1000.0
234.0,991.6690388881912,810.3990724557634,0.01,0.5,1000.0
235.0,991.8255401540789,801.5329061698143,0.01,0.5,1000.0
236.0,991.909185701381,800.5789966157433,0.01,0.5,1000.0
237.0,991.9166550587788,807.5753731572355,0.01,0.5,1000.0
238.0,991.8476741084833,822.2431123399247,0.01,0.5,1000.0
239.0,991.7050222687078,843.9974576893237,0.01,0.5,1000.0
240.0,991.4944170516576,871.9711321061601,0.01,0.5,1000.0
241.0,991.2242813308749,905.0489134674682,0.01,0.5,1000.0
242.0,990.9054033490754,941.9120950133466,0.01,0.5,1000.0
243.0,990.5505036775487,981.09105802406,0.01,0.5,1000.0
244.0,990.1737268500893,1021.0238608807357,0.01,0.5,1000.0
245.0,989.790078129484,1060.1185087487274,0.01,0.5,1000.0
246.0,989.4148277553452,1096.8164213878322,0.01,0.5,1000.0
247.0,989.0629060387478,1129.654568828088,0.01,0.5,1000.0
248.0,988.7483128140245,1157.3237977578208,0.01,0.5,1000.0
249.0,988.4835640592427,1178.7210233349012,0.01,0.5,1000.0
0,14.889999999999999,1200.0,0.01,0.5,1000.0
1.0,22.13510075865594,1196.0133155682483,0.01,0.5,1000.0
2.0,32.826606513485586,1184.212198800577,0.01,0.5,1000.0
3.0,48.50989072259314,1165.0671229819357,0.01,0.5,1000.0
4.0,71.31188471498166,1139.341341869433,0.01,0.5,1000.0
5.0,104.03004522234886,1108.060461173628,0.01,0.5,1000.0
6.0,150.0760963593447,1072.4715508953348,0.01,0.5,1000.0
7.0,213.07683870267482,1033.9934285800482,0.01,0.5,1000.0
8.0,295.85522600663955,994.1600955397422,0.01,0.5,1000.0
9.0,398.60562442928085,954.5595810613826,0.01,0.5,1000.0
10.0,516.6380650780826,916.7706326905716,0.01,0.5,1000.0
11.0,639.220504226436,882.2997765489308,0.01,0.5,1000.0
12.0,751.804584489434,852.5212568917509,0.01,0.5,1000.0
13.0,841.9870000752187,828.6222493262105,0.01,0.5,1000.0
14.0,905.0928499266423,811.5555318662684,0.01,0.5,1000.0
15.0,944.4133122763187,802.0015006799109,0.01,0.5,1000.0
16.0,966.8824525265692,800.3410448410493,0.01,0.5,1000.0
17.0,978.9932082328638,806.6403614841078,0.01,0.5,1000.0
18.0,985.2589158241104,820.6483167331705,0.01,0.5,1000.0
19.0,988.373821541887,841.8064576171166,0.01,0.5,1000.0
20.0,989.8235018939434,869.2712758272776,0.01,0.5,1000.0
21.0,990.3961245636715,901.9478357318601,0.01,0.5,1000.0
22.0,990.5043457306969,938.5334260043161,0.01,0.5,1000.0
23.0,990.3656549770078,977.569494612989,0.01,0.5,1000.0
24.0,990.097932923564,1017.4997966878893,0.01,0.5,1000.0
25.0,989.7685979874954,1056.7324370926453,0.01,0.5,1000.0
26.0,989.4193921213526,1093.7033342600755,0.01,0.5,1000.0
27.0,989.0786470290299,1126.938575188527,0.01,0.5,1000.0
28.0,988.7671966542127,1155.1131757020498,0.01,0.5,1000.0
29.0,988.5011017579841,1177.1039033882637,0.01,0.5,1000.0
30.0,988.2928036535828,1192.0340573300732,0.01,0.5,1000.0
31.0,988.1515332023508,1199.3084194046435,0.01,0.5,1000.0
32.0,988.0833986522118,1198.6369837516386,0.01,0.5,1000.0
33.0,988.0913705900311,1190.0465183917058,0.01,0.5,1000.0
34.0,988.1752765570262,1173.879498069965,0.01,0.5,1000.0
35.0,988.3318622847938,1150.7804508686609,0.01,0.5,1000.0
36.0,988.5549461244874,1121.670262906451,0.01,0.5,1000.0
37.0,988.8356755727312,1087.709465514878,0.01,0.5,1000.0
38.0,989.1628836423591,1050.2519685164511,0.01,0.5,1000.0
39.0,989.5235351581014,1010.7910841125299,0.01,0.5,1000.0
40.0,989.9032474532884,970.8999932382773,0.01,0.5,1000.0
41.0,990.2868657816604,932.1690278032331,0.01,0.5,1000.0
42.0,990.6590708074713,896.1422691766629,0.01,0.5,1000.0
43.0,991.0049937420248,864.2559905359975,0.01,0.5,1000.0
44.0,991.3108140608363,837.7813971876687,0.01,0.5,1000.0
45.0,991.5643152655957,817.7739476230646,0.01,0.5,1000.0
46.0,991.7553758159495,805.0312757191673,0.01,0.5,1000.0
47.0,991.8763750635311,800.0613915929587,0.01,0.5,1000.0
48.0,991.9224976363679,803.0624288411746,0.01,0.5,1000.0
49.0,991.8919240594774,813.9147455790494,0.01,0.5,1000.0
50.0,991.7859002351119,832.1856941847095,0.01,0.5,1000.0
51.0,991.6086835016094,857.1468695945599,0.01,0.5,1000.0
52.0,991.3673680979811,887.8031485145542,0.01,0.5,1000.0
53.0,991.0715977497359,922.9323618456341,0.01,0.5,1000.0
54.0,990.7331775536292,961.134018708933,0.01,0.5,1000.0
55.0,990.3656012040896,1000.8851395976102,0.01,0.5,1000.0
56.0,989.9835127419418,1040.6009727637502,0.01,0.5,1000.0
57.0,989.6021243286668,1078.698173269578,0.01,0.5,1000.0
58.0,989.2366130085995,1113.6579259535947,0.01,0.5,1000.0
59.0,988.9015200040751,1144.0864957981678,0.01,0.5,1000.0
60.0,988.6101758104552,1168.7707917464984,0.01,0.5,1000.0
61.0,988.3741732576298,1186.7267288149274,0.01,0.5,1000.0
62.0,988.202908837367,1197.2384604557728,0.01,0.5,1000.0
63.0,988.1032100299622,1199.886917100201,0.01,0.5,1000.0
64.0,988.0790631780484,1194.5665131394871,0.01,0.5,1000.0
65.0,988.1314527400782,1181.4893562900393,0.01,0.5,1000.0
66.0,988.2583186135049,1161.1767915280902,0.01,0.5,1000.0
67.0,988.4546337662578,1134.4386167106936,0.01,0.5,1000.0
68.0,988.7125997911049,1102.3407984906298,0.01,0.5,1000.0
69.0,989.0219533568325,1066.1629755898093,0.01,0.5,1000.0
70.0,989.3703720469339,1027.3474436415668,0.01,0.5,1000.0
71.0,989.7439639382928,987.4416554151836,0.01,0.5,1000.0
0,14.889999999999999,1200.0,0.01,0.5,1000.0
1.0,22.13510075865594,1196.0133155682483,0.01,0.5,1000.0
2.0,32.826606513485586,1184.212198800577,0.01,0.5,1000.0
3.0,48.50989072259314,1165.0671229819357,0.01,0.5,1000.0
4.0,71.31188471498166,1139.341341869433,0.01,0.5,1000.0
5.0,104.03004522234886,1108.060461173628,0.01,0.5,1000.0
6.0,150.0760963593447,1072.4715508953348,0.01,0.5,1000.0
7.0,213.07683870267482,1033.9934285800482,0.01,0.5,1000.0
8.0,295.85522600663955,994.1600955397422,0.01,0.5,1000.0
9.0,398.60562442928085,954.5595810613826,0.01,0.5,1000.0
10.0,516.6380650780826,916.7706326905716,0.01,0.5,1000.0
11.0,639.220504226436,882.2997765489308,0.01,0.5,1000.0
12.0,751.804584489434,852.5212568917509,0.01,0.5,1000.0
13.0,841.9870000752187,828.6222493262105,0.01,0.5,1000.0
14.0,905.0928499266423,811.5555318662684,0.01,0.5,1000.0
15.0,944.4133122763187,802.0015006799109,0.01,0.5,1000.0
16.0,966.8824525265692,800.3410448410493,0.01,0.5,1000.0
17.0,978.9932082328638,806.6403614841078,0.01,0.5,1000.0
18.0,985.2589158241104,820.6483167331705,0.01,0.5,1000.0
19.0,988.373821541887,841.8064576171166,0.01,0.5,1000.0
20.0,989.8235018939434,869.2712758272776,0.01,0.5,1000.0
21.0,990.3961245636715,901.9478357318601,0.01,0.5,1000.0
22.0,990.5043457306969,938.5334260043161,0.01,0.5,1000.0
23.0,990.3656549770078,977.569494612989,0.01,0.5,1000.0
24.0,990.097932923564,1017.4997966878893,0.01,0.5,1000.0
25.0,989.7685979874954,1056.7324370926453,0.01,0.5,1000.0
26.0,989.4193921213526,1093.7033342600755,0.01,0.5,1000.0
27.0,989.0786470290299,1126.938575188527,0.01,0.5,1000.0
28.0,988.7671966542127,1155.1131757020498,0.01,0.5,1000.0
29.0,988.5011017579841,1177.1039033882637,0.01,0.5,1000.0
30.0,988.2928036535828,1192.0340573300732,0.01,0.5,1000.0
31.0,988.1515332023508,1199.3084194046435,0.01,0.5,1000.0
32.0,988.0833986522118,1198.6369837516386,0.01,0.5,1000.0
33.0,988.0913705900311,1190.0465183917058,0.01,0.5,1000.0
34.0,988.1752765570262,1173.879498069965,0.01,0.5,1000.0
35.0,988.3318622847938,1150.7804508686609,0.01,0.5,1000.0
36.0,988.5549461244874,1121.670262906451,0.01,0.5,1000.0
37.0,988.8356755727312,1087.709465514878,0.01,0.5,1000.0
38.0,989.1628836423591,1050.2519685164511,0.01,0.5,1000.0
39.0,989.5235351581014,1010.7910841125299,0.01,0.5,1000.0
40.0,989.9032474532884,970.8999932382773,0.01,0.5,1000.0
41.0,990.2868657816604,932.1690278032331,0.01,0.5,1000.0
42.0,990.6590708074713,896.1422691766629,0.01,0.5,1000.0
43.0,991.0049937420248,864.2559905359975,0.01,0.5,1000.0
44.0,991.3108140608363,837.7813971876687,0.01,0.5,1000.0
45.0,991.5643152655957,817.7739476230646,0.01,0.5,1000.0
46.0,991.7553758159495,805.0312757191673,0.01,0.5,1000.0
47.0,991.8763750635311,800.0613915929587,0.01,0.5,1000.0
48.0,991.9224976363679,803.0624288411746,0.01,0.5,1000.0
49.0,991.8919240594774,813.9147455790494,0.01,0.5,1000.0
50.0,991.7859002351119,832.1856941847095,0.01,0.5,1000.0
51.0,991.6086835016094,857.1468695945599,0.01,0.5,1000.0
52.0,991.3673680979811,887.8031485145542,0.01,0.5,1000.0
53.0,991.0715977497359,922.9323618456341,0.01,0.5,1000.0
54.0,990.7331775536292,961.134018708933,0.01,0.5,1000.0
55.0,990.3656012040896,1000.8851395976102,0.01,0.5,1000.0
56.0,989.9835127419418,1040.6009727637502,0.01,0.5,1000.0
57.0,989.6021243286668,1078.698173269578,0.01,0.5,1000.0
58.0,989.2366130085995,1113.6579259535947,0.01,0.5,1000.0
59.0,988.9015200040751,1144.0864957981678,0.01,0.5,1000.0
60.0,988.6101758104552,1168.7707917464984,0.01,0.5,1000.0
61.0,988.3741732576298,1186.7267288149274,0.01,0.5,1000.0
62.0,988.202908837367,1197.2384604557728,0.01,0.5,1000.0
63.0,988.1032100299622,1199.886917100201,0.01,0.5,1000.0
64.0,988.0790631780484,1194.5665131394871,0.01,0.5,1000.0
65.0,988.1314527400782,1181.4893562900393,0.01,0.5,1000.0
66.0,988.2583186135049,1161.1767915280902,0.01,0.5,1000.0
67.0,988.4546337662578,1134.4386167106936,0.01,0.5,1000.0
68.0,988.7125997911049,1102.3407984906298,0.01,0.5,1000.0
69.0,989.0219533568325,1066.1629755898093,0.01,0.5,1000.0
70.0,989.3703720469339,1027.3474436415668,0.01,0.5,1000.0
71.0,989.7439639382928,987.4416554151836,0.01,0.5,1000.0
72.0,990.1278216716445,948.0365287572488,0.01,0.5,1000.0
73.0,990.506618887934,910.7030217175469,0.01,0.5,1000.0
74.0,990.8652249143736,876.9295034090559,0.01,0.5,1000.0
75.0,991.1893126093219,848.0624174282357,0.01,0.5,1000.0
76.0,991.4659343950583,825.252603397784,0.01,0.5,1000.0
77.0,991.6840427418553,809.4094166225639,0.01,0.5,1000.0
78.0,991.8349336712045,801.164474963237,0.01,0.5,1000.0
79.0,991.9125951134681,800.8464782253423,0.01,0.5,1000.0
80.0,991.9139460226301,808.468103935323,0.01,0.5,1000.0
81.0,991.8389568115704,823.7255019275531,0.01,0.5,1000.0
82.0,991.6906466907488,846.0104078915856,0.01,0.5,1000.0
83.0,991.4749586259958,874.4343929507228,0.01,0.5,1000.0
84.0,991.2005176380472,907.8642825177275,0.01,0.5,1000.0
85.0,990.8782828290259,944.9673323896806,0.01,0.5,1000.0
86.0,990.5211076527862,984.264361053632,0.01,0.5,1000.0
87.0,990.1432263994996,1024.188719985695,0.01,0.5,1000.0
88.0,989.7596875346352,1063.1487509838487,0.01,0.5,1000.0
89.0,989.3857563542725,1099.591240557683,0.01,0.5,1000.0
90.0,989.03631036546,1132.063341648816,0.01,0.5,1000.0
91.0,988.7252508767335,1159.2704940583847,0.01,0.5,1000.0
92.0,988.464953519696,1180.1280344769536,0.01,0.5,1000.0
93.0,988.2657788666951,1193.80443858781,0.01,0.5,1000.0
94.0,988.1356620253182,1199.754471317442,0.01,0.5,1000.0
95.0,988.0797971523044,1197.740923637334,0.01,0.5,1000.0
96.0,988.10042932278,1187.844069339374,0.01,0.5,1000.0
97.0,988.1967622125051,1170.4584647730928,0.01,0.5,1000.0
98.0,988.3649857124118,1146.2772191290994,0.01,0.5,1000.0
99.0,988.5984230246794,1116.2643623628871,0.01,0.5,1000.0
100.0,988.8877921356808,1081.6164123626784,0.01,0.5,1000.0
101.0,989.2215719902631,1043.7146735570525,0.01,0.5,1000.0
102.0,989.5864593867678,1004.0701686663366,0.01,0.5,1000.0
103.0,989.9678987646934,964.2633989950531,0.01,0.5,1000.0
104.0,990.3506638570012,925.8813348324717,0.01,0.5,1000.0
105.0,990.7194678016922,890.4541479551464,0.01,0.5,1000.0
106.0,991.059576897485,859.3942085069227,0.01,0.5,1000.0
107.0,991.3574028471232,833.939778258295,0.01,0.5,1000.0
108.0,991.6010491043369,815.1056450171757,0.01,0.5,1000.0
109.0,991.7807888093449,803.6426662413446,0.01,0.5,1000.0
110.0,991.8894546815075,800.0078347210726,0.01,0.5,1000.0
111.0,991.9227249953241,804.3460597186985,0.01,0.5,1000.0
112.0,991.8792942072143,816.4843898936277,0.01,0.5,1000.0
113.0,991.7609217003645,835.9389083265022,0.01,0.5,1000.0
114.0,991.5723572303657,861.9340247596855,0.01,0.5,1000.0
115.0,991.3211467416869,893.4333959333205,0.01,0.5,1000.0
116.0,991.0173270555191,929.1812413207282,0.01,0.5,1000.0
117.0,990.6730223022927,967.7524071351622,0.01,0.5,1000.0
118.0,990.3019587229657,1007.609182713954,0.01,0.5,1000.0
119.0,989.9189174690227,1047.1626041901045,0.01,0.5,1000.0
120.0,989.539147210912,1084.8358014673995,0.01,0.5,1000.0
121.0,989.177759676477,1119.1268630550417,0.01,0.5,1000.0
122.0,988.8491316770284,1148.6687125392345,0.01,0.5,1000.0
123.0,988.5663367591468,1172.2836096057406,0.01,0.5,1000.0
124.0,988.3406283867675,1189.0301028296342,0.01,0.5,1000.0
125.0,988.1809945683063,1198.2405623726947,0.01,0.5,1000.0
126.0,988.0938011676637,1199.547796278226,0.01,0.5,1000.0
127.0,988.0825378566727,1192.89968925563,0.01,0.5,1000.0
128.0,988.1476768718155,1178.561280352582,0.01,0.5,1000.0
129.0,988.2866505348779,1157.1041966845814,0.01,0.5,1000.0
130.0,988.4939490066881,1129.383864465728,0.01,0.5,1000.0
131.0,988.7613351048601,1096.505405865021,0.01,0.5,1000.0
132.0,989.0781683896363,1059.7795812728943,0.01,0.5,1000.0
133.0,989.43182628333,1020.6705334207942,0.01,0.5,1000.0
134.0,989.808205927605,980.7374166308479,0.01,0.5,1000.0
135.0,990.192286991112,941.5722382532327,0.01,0.5,1000.0
136.0,990.5687329008654,904.7363903569969,0.01,0.5,1000.0
137.0,990.9225061434013,871.6984019555234,0.01,0.5,1000.0
138.0,991.2394724871466,843.7753933889771,0.01,0.5,1000.0
139.0,991.506969285078,822.0805668927583,0.01,0.5,1000.0
140.0,991.7143144358757,807.4788267372867,0.01,0.5,1000.0
141.0,991.8532350572872,800.5522982241052,0.01,0.5,1000.0
142.0,991.9181983401004,801.5771201871098,0.01,0.5,1000.0
143.0,991.9066312337336,810.5124362086485,0.01,0.5,1000.0
144.0,991.8190203524242,827.0020234359623,0.01,0.5,1000.0
145.0,991.6588885467163,850.3884940621999,0.01,0.5,1000.0
146.0,991.4326497129358,879.7395033037691,0.01,0.5,1000.0
147.0,991.1493483768916,913.884919044674,0.01,0.5,1000.0
148.0,990.8202951733954,951.463471311416,0.01,0.5,1000.0
149.0,990.4586133700412,990.9770218110978,0.01,0.5,1000.0
150.0,990.0787149115932,1030.8502899775167,0.01,0.5,1000.0
151.0,989.6957269919421,1069.493654436252,0.01,0.5,1000.0
152.0,989.3248918361954,1105.3665261925219,0.01,0.5,1000.0
153.0,988.9809631748029,1137.0387670527973,0.01,0.5,1000.0
